,NDVI,Elevation,Slope,Deforestation
260,0.8763812154696132,0.0,0.0,0
261,0.8792181270057376,0.0,0.0,0
262,0.8347107438016529,0.0,0.0,0
263,0.8897678980058843,0.0,0.0,0
264,0.8472880463401791,0.0,0.0,0
265,0.8864373783257625,0.0,0.0,0
266,0.8502024291497976,0.0,0.0,0
267,0.8680926916221033,299.0000000000182,3.999999999991587,0
268,0.8685015290519877,0.0,0.0,0
269,0.8841490794791199,0.0,0.0,0
270,0.8628564596161894,279.0,-3.5,0
271,0.8586345381526105,0.0,0.0,0
272,0.8134458672875436,236.0,0.0,0
273,0.8724127735068008,0.0,0.0,0
274,0.858303497659047,0.0,0.0,0
275,0.888783570300158,0.0,0.0,0
276,0.7877127199307759,0.0,0.0,0
277,0.8620006602839221,239.0,-1.5,0
278,0.8477489768076398,390.0,10.0,0
279,0.8645195634815012,0.0,0.0,0
280,0.857195708472068,0.0,0.0,0
281,0.8743654822335025,0.0,0.0,0
282,0.6331957817514902,0.0,0.0,0
283,0.5801791389771742,0.0,0.0,0
284,0.8595988538681948,0.0,0.0,0
285,0.8800347725297015,0.0,0.0,0
286,0.8677126047423783,0.0,0.0,0
287,0.857192135219041,0.0,0.0,0
288,0.8605664488017429,305.0,0.5,0
289,0.8700587084148728,0.0,0.0,0
290,0.8548387096774194,0.0,0.0,0
291,0.8722442057659695,0.0,0.0,0
292,0.8778029212096277,0.0,0.0,0
293,0.8758265980896399,0.0,0.0,0
294,0.8685139907633795,296.0,2.0,0
295,0.845642540620384,0.0,0.0,0
296,0.8683823529411765,0.0,0.0,0
297,0.8678829820698333,247.0,-0.999999999994543,0
298,0.8721017202692596,0.0,0.0,0
299,0.8816920026437541,0.0,0.0,0
300,0.864065340991082,0.0,0.0,0
301,0.9048074623295862,0.0,0.0,0
302,0.8785827127059355,0.0,0.0,0
303,0.8772252915899325,0.0,0.0,0
304,0.8674560105245848,0.0,0.0,0
305,0.8673018033344675,0.0,0.0,0
306,0.8774860779634049,0.0,0.0,0
307,0.8841600901916573,0.0,0.0,0
308,0.8629667694415896,0.0,0.0,0
309,0.7739391663537364,0.0,0.0,0
310,0.8817370363584012,0.0,0.0,0
311,0.8949008498583569,0.0,0.0,0
312,0.8741865509761388,0.0,0.0,0
313,0.8874098724348308,0.0,0.0,0
314,0.8578290105667628,0.0,0.0,0
315,0.87692996196017,0.0,0.0,0
316,0.8809980806142035,0.0,0.0,0
317,0.8586182336182336,0.0,0.0,0
318,0.8761851645287229,0.0,0.0,0
319,0.8475240470252939,0.0,0.0,0
320,0.8657393407922589,0.0,0.0,0
321,0.8514623726585606,0.0,0.0,0
322,0.8919808990614194,0.0,0.0,0
323,0.8807049254405784,0.0,0.0,0
324,0.8901164526724396,0.0,0.0,0
325,0.8809278350515464,0.0,0.0,0
326,0.8876404494382022,0.0,0.0,0
327,0.8654797230464887,0.0,0.0,0
328,0.55262772654077,0.0,0.0,0
329,0.873295204575451,0.0,0.0,0
330,0.8718639262934089,310.0,1.8189894035458565e-12,0
331,0.8887685084868183,0.0,0.0,0
332,0.875,0.0,0.0,0
333,0.8748524203069658,265.9999999999741,1.5,0
334,0.8264474832702937,0.0,0.0,0
335,0.8683569809419864,0.0,0.0,0
336,0.8914604948124502,0.0,0.0,0
337,0.8545566597334566,262.0,1.0,0
338,0.8480104370515329,256.0,-3.0,0
339,0.8748440007131396,0.0,0.0,0
340,0.8762739138208474,0.0,0.0,0
341,0.8738656987295825,0.0,0.0,0
342,0.8510786360473208,0.0,0.0,0
343,0.8794279839237312,0.0,0.0,0
344,0.8416006669445603,0.0,0.0,0
345,0.8825194621372965,0.0,0.0,0
346,0.8524248735495388,0.0,0.0,0
347,0.6651708664135313,0.0,0.0,0
348,0.8658489842851668,0.0,0.0,0
349,0.8727868852459016,0.0,0.0,0
350,0.8722288279678628,0.0,0.0,0
351,0.8884313349932964,406.0000000000841,9.500000000033651,0
352,0.8612546125461255,0.0,0.0,0
353,0.8742650384441429,0.0,0.0,0
354,0.8663725181216514,250.0,-2.0,0
355,0.8611875101116324,0.0,0.0,0
356,0.8248374957235717,0.0,0.0,0
357,0.8621281464530892,0.0,0.0,0
358,0.8751835535976505,0.0,0.0,0
359,0.8444569078332399,0.0,0.0,0
360,0.7782572614107884,0.0,0.0,0
361,0.8617664100653919,0.0,0.0,0
362,0.8758797184900832,0.0,0.0,0
363,0.8932217573221757,0.0,0.0,0
364,0.868788386376326,0.0,0.0,0
365,0.9004252472645612,0.0,0.0,0
366,0.8407038666357953,0.0,0.0,0
367,0.8331242158092849,0.0,0.0,0
368,0.8653170251651905,0.0,0.0,0
369,0.8733096085409253,0.0,0.0,0
370,0.8721377120106784,0.0,0.0,0
371,0.8751651254953765,0.0,0.0,0
372,0.8675721561969439,0.0,0.0,0
373,0.8670132120424519,0.0,0.0,0
374,0.8316652994257588,0.0,0.0,0
375,0.8742209631728045,0.0,0.0,0
376,0.8698184309695101,0.0,0.0,0
377,0.8692798021120731,336.00000000001273,-1.499999999987267,0
378,0.8640973630831643,0.0,0.0,0
379,0.8448555663745537,0.0,0.0,0
380,0.8669609079445145,0.0,0.0,0
381,0.8902743142144638,0.0,0.0,0
382,0.8709882427708929,0.0,0.0,0
383,0.8662592126550422,278.000000000025,1.9999999999893134,0
384,0.879378837125316,0.0,0.0,0
385,0.8707477044162657,0.0,0.0,0
386,0.865414710485133,0.0,0.0,0
387,0.8518298125557869,0.0,0.0,0
388,0.8530539982295663,0.0,0.0,0
389,0.8599624060150376,0.0,0.0,0
390,0.8703308431163287,0.0,0.0,0
391,0.8261765716248711,0.0,0.0,0
392,0.8163972286374134,0.0,0.0,0
393,0.8432108027006752,0.0,0.0,0
394,0.8766066838046273,0.0,0.0,0
395,0.8573206138531729,0.0,0.0,0
396,0.8824152542372882,0.0,0.0,0
397,0.6558379373848987,0.0,0.0,0
398,0.8481387187779537,0.0,0.0,0
399,0.828113063407181,0.0,0.0,0
400,0.8633312995729103,0.0,0.0,0
401,0.9079100221776322,0.0,0.0,0
402,0.8450517378615017,0.0,0.0,0
403,0.8429959260419931,0.0,0.0,0
404,0.8344708558876599,0.0,0.0,0
405,0.891674127126231,0.0,0.0,0
406,0.8430545795268213,0.0,0.0,0
407,0.8736153985836208,0.0,0.0,0
408,0.8859299643531139,0.0,0.0,0
409,0.8983354673495518,0.0,0.0,0
410,0.8259281801582471,0.0,0.0,0
411,0.8739235273854633,0.0,0.0,0
412,0.8408524144184992,0.0,0.0,0
413,0.8871884564932225,0.0,0.0,0
414,0.7928345113331708,0.0,0.0,0
415,0.8683151236342725,0.0,0.0,0
416,0.8411222318543621,0.0,0.0,0
417,0.8762052877138413,0.0,0.0,0
418,0.7961213326703133,273.0,-8.0,0
419,0.8712725125479776,0.0,0.0,0
420,0.8917596697752638,0.0,0.0,0
421,0.882132834424696,0.0,0.0,0
422,0.830289193302892,0.0,0.0,0
423,0.8764145324597975,0.0,0.0,0
424,0.8927294398092968,0.0,0.0,0
425,0.8611481975967957,269.0,-0.999999999994543,0
426,0.8253364540667056,0.0,0.0,0
427,0.87823585810163,0.0,0.0,0
428,0.8888026894233255,0.0,0.0,0
429,0.8378534333525678,0.0,0.0,0
430,0.8936493467031298,0.0,0.0,0
431,0.8831967213114754,0.0,0.0,0
432,0.8495762711864406,291.0,-1.5,0
433,0.8918590522478737,0.0,0.0,0
434,0.8543046357615894,0.0,0.0,0
435,0.8991651661483058,0.0,0.0,0
436,0.8702763677382966,0.0,0.0,0
437,0.8672875436554133,264.0000000000109,3.499999999992724,0
438,0.8708674597955401,279.0,0.0,0
439,0.8727846036751115,0.0,0.0,0
440,0.8621472591631528,0.0,0.0,0
441,0.8600693350141821,0.0,0.0,0
442,0.8525735294117647,0.0,0.0,0
443,0.8813996316758748,0.0,0.0,0
444,0.8871854208851605,0.0,0.0,0
445,0.8626653854682532,0.0,0.0,0
446,0.8684910996506406,0.0,0.0,0
447,0.8863499699338545,0.0,0.0,0
448,0.8949695964621338,0.0,0.0,0
449,0.8873668188736682,0.0,0.0,0
450,0.5437972432192085,0.0,0.0,0
451,0.8706542056074766,295.99999999997544,6.139089236967266e-12,0
452,0.8566308243727598,0.0,0.0,0
453,0.8749319542732716,0.0,0.0,0
454,0.8410504492052523,242.99999999992178,-1.9999999999608917,0
455,0.8873774122113255,0.0,0.0,0
456,0.8535442296426479,0.0,0.0,0
457,0.8570512641819754,255.0,-2.0,0
458,0.8537313432835821,0.0,0.0,0
459,0.854486973303313,309.0,1.999999999998181,0
460,0.8682352941176471,329.0000000000473,11.5,0
461,0.8646570286065826,0.0,0.0,0
462,0.8465332051657124,0.0,0.0,0
463,0.8587740384615384,0.0,0.0,0
464,0.8641594162222845,0.0,0.0,0
465,0.5590952532653711,0.0,0.0,0
466,0.8937753721244925,0.0,0.0,0
467,0.8486646884272997,0.0,0.0,0
468,0.8870728083209509,215.9999999998281,1.500000000028649,0
469,0.8569409103760249,0.0,0.0,0
470,0.8785693683299682,0.0,0.0,0
471,0.8637729549248748,0.0,0.0,0
472,0.8375545851528384,0.0,0.0,0
473,0.8592072119846215,362.0,5.0,0
474,0.8677484787018256,0.0,0.0,0
475,0.8636048064085446,0.0,0.0,0
476,0.875453446191052,0.0,0.0,0
477,0.8454846727423364,0.0,0.0,0
478,0.8406701708278581,0.0,0.0,0
479,0.8587390263367917,0.0,0.0,0
480,0.8453541260558805,0.0,0.0,0
481,0.839426523297491,0.0,0.0,0
482,0.8385735891108811,0.0,0.0,0
483,0.8508007867378478,275.0,-3.5,0
484,0.8508899647644187,0.0,0.0,0
485,0.844328429046037,0.0,0.0,0
486,0.8535898639136555,0.0,0.0,0
487,0.8796890841500506,0.0,0.0,0
488,0.8826223876324076,0.0,0.0,0
489,0.8867117919486996,0.0,0.0,0
490,0.8913770913770914,0.0,0.0,0
491,0.8883934484128737,0.0,0.0,0
492,0.8754379135850525,0.0,0.0,0
493,0.8686652391149179,0.0,0.0,0
494,0.8728179551122195,0.0,0.0,0
495,0.8606658446362515,0.0,0.0,0
496,0.8786692759295499,0.0,0.0,0
497,0.8784110535405872,0.0,0.0,0
498,0.8757838160644968,0.0,0.0,0
499,0.8773494743548901,0.0,0.0,0
